Index,Date,Open,High,Low,Close,Adj.Close,Volume,CloseUSD
IXIC,8/10/2020,11033.73047,11040.24023,10849.45996,10968.36035,10968.36035,4018530000,10968.36035
IXIC,8/11/2020,10942.66016,10989.41992,10762.70996,10782.82031,10782.82031,4303980000,10782.82031
IXIC,8/12/2020,10878.12012,11036.71973,10877.16016,11012.24023,11012.24023,3716840000,11012.24023
IXIC,8/13/2020,11026.86035,11124.84961,11007.5,11042.5,11042.5,3444140000,11042.5
IXIC,8/14/2020,11042.24023,11058.44043,10972.05957,11019.29981,11019.29981,3491320000,11019.29981
IXIC,8/17/2020,11083.25,11144.53027,11080.29981,11129.73047,11129.73047,3193160000,11129.73047
IXIC,8/18/2020,11170.75,11230.62012,11103.83008,11210.83984,11210.83984,3199470000,11210.83984
IXIC,8/19/2020,11214.79981,11257.41992,11132.09961,11146.45996,11146.45996,3467890000,11146.45996
IXIC,8/20/2020,11096.40039,11283.62012,11090.03027,11264.9502,11264.9502,4170980000,11264.9502
IXIC,8/21/2020,11258.44043,11326.20996,11245.44043,11311.79981,11311.79981,3905670000,11311.79981
IXIC,8/24/2020,11449.25,11462.04981,11297.53027,11379.71973,11379.71973,3885880000,11379.71973
IXIC,8/25/2020,11370.23047,11468.25977,11343.04004,11466.46973,11466.46973,3454500000,11466.46973
IXIC,8/26/2020,11516.62012,11672.04981,11507.45996,11665.05957,11665.05957,3441550000,11665.05957
IXIC,8/27/2020,11688.19043,11730.00977,11551.00977,11625.33984,11625.33984,3535800000,11625.33984
IXIC,8/28/2020,11689.28027,11708.76953,11634.76953,11695.62988,11695.62988,2997810000,11695.62988
IXIC,8/31/2020,11718.80957,11829.83984,11697.41992,11775.45996,11775.45996,3596980000,11775.45996
IXIC,9/1/2020,11850.95996,11945.71973,11794.78027,11939.66992,11939.66992,3480780000,11939.66992
IXIC,9/2/2020,12047.25977,12074.05957,11836.17969,12056.44043,12056.44043,3966140000,12056.44043
IXIC,9/3/2020,11861.90039,11894.40039,11361.36035,11458.09961,11458.09961,4437500000,11458.09961
IXIC,9/4/2020,11396.24023,11531.17969,10875.87012,11313.12988,11313.12988,4269190000,11313.12988
IXIC,9/8/2020,10900.7002,11131.5,10837.2002,10847.69043,10847.69043,3872230000,10847.69043
IXIC,9/9/2020,11064.75977,11217.69043,10970.4502,11141.55957,11141.55957,3531780000,11141.55957
IXIC,9/10/2020,11235.53027,11299.53027,10875.01953,10919.58984,10919.58984,3814100000,10919.58984
IXIC,9/11/2020,11010.07031,11033.04004,10728.03027,10853.54981,10853.54981,3609190000,10853.54981
IXIC,9/14/2020,11010.13965,11118.29004,10982.25977,11056.65039,11056.65039,3716820000,11056.65039
IXIC,9/15/2020,11193.95996,11244.45996,11127.98047,11190.32031,11190.32031,3772820000,11190.32031
IXIC,9/16/2020,11222.08008,11245.41992,11046.42969,11050.46973,11050.46973,3661710000,11050.46973
IXIC,9/17/2020,10796.04981,10974.4502,10783.80957,10910.28027,10910.28027,3726750000,10910.28027
IXIC,9/18/2020,10973.4502,10977.67969,10639.9502,10793.28027,10793.28027,5745690000,10793.28027
IXIC,9/21/2020,10610.13965,10782.74023,10519.49023,10778.79981,10778.79981,3885200000,10778.79981
IXIC,9/22/2020,10873.29981,10979.65039,10737.51953,10963.63965,10963.63965,3492020000,10963.63965
IXIC,9/23/2020,10950.82031,10962.03027,10612.91016,10632.99023,10632.99023,4074600000,10632.99023
IXIC,9/24/2020,10551.01953,10799.54981,10520.21973,10672.26953,10672.26953,4080730000,10672.26953
IXIC,9/25/2020,10680.45996,10939.54981,10639.98047,10913.55957,10913.55957,3767230000,10913.55957
IXIC,9/28/2020,11084.37988,11120.79004,11019.13965,11117.53027,11117.53027,3562900000,11117.53027
IXIC,9/29/2020,11109,11153.23047,11065.62988,11085.25,11085.25,3363870000,11085.25
IXIC,9/30/2020,11092.90039,11277.95996,11092.90039,11167.50977,11167.50977,4228200000,11167.50977
IXIC,10/1/2020,11291.99023,11344.12988,11240.53027,11326.50977,11326.50977,3978100000,11326.50977
IXIC,10/2/2020,11082.53027,11244.87012,11033.69043,11075.01953,11075.01953,3715090000,11075.01953
IXIC,10/5/2020,11169.11035,11335.20996,11162.51953,11332.49023,11332.49023,3597940000,11332.49023
IXIC,10/6/2020,11314.53027,11392.41016,11124.4502,11154.59961,11154.59961,4360550000,11154.59961
IXIC,10/7/2020,11271.67969,11380.55957,11258.34961,11364.59961,11364.59961,3891460000,11364.59961
IXIC,10/8/2020,11443.34961,11448.23047,11384.33008,11420.98047,11420.98047,3486530000,11420.98047
IXIC,10/9/2020,11487.59961,11581.23047,11476.66016,11579.94043,11579.94043,3475620000,11579.94043
IXIC,10/12/2020,11732.33008,11965.54004,11704.12988,11876.25977,11876.25977,3862990000,11876.25977
IXIC,10/13/2020,11901.75977,11946.98047,11821.83008,11863.90039,11863.90039,3607730000,11863.90039
IXIC,10/14/2020,11889.07031,11939.91992,11714.34961,11768.73047,11768.73047,3393010000,11768.73047
IXIC,10/15/2020,11559.87988,11740.67969,11559.09961,11713.87012,11713.87012,3304490000,11713.87012
IXIC,10/16/2020,11761.83008,11827.41992,11648.53027,11671.55957,11671.55957,3156270000,11671.55957
IXIC,10/19/2020,11732.33984,11778.11035,11454.57031,11478.87988,11478.87988,3455430000,11478.87988
IXIC,10/20/2020,11531.83008,11632.88965,11471.23047,11516.49023,11516.49023,3483200000,11516.49023
IXIC,10/21/2020,11530.38965,11613.79004,11476.08008,11484.69043,11484.69043,3445520000,11484.69043
IXIC,10/22/2020,11526.96973,11548.76953,11369.29004,11506.00977,11506.00977,3414590000,11506.00977
IXIC,10/23/2020,11536.00977,11548.84961,11434.86035,11548.28027,11548.28027,3134240000,11548.28027
IXIC,10/26/2020,11440.63965,11545.62988,11221.05957,11358.94043,11358.94043,3186950000,11358.94043
IXIC,10/27/2020,11409.33984,11465.05957,11361.86035,11431.34961,11431.34961,3079530000,11431.34961
IXIC,10/28/2020,11230.90039,11249.9502,10999.07031,11004.87012,11004.87012,3912580000,11004.87012
IXIC,10/29/2020,11064.46973,11287.62988,11030.19043,11185.58984,11185.58984,3222460000,11185.58984
IXIC,10/30/2020,11103.46973,11129.80957,10822.57031,10911.58984,10911.58984,3662840000,10911.58984
IXIC,11/2/2020,11010.4502,11071.08008,10830.9502,10957.61035,10957.61035,3196720000,10957.61035
IXIC,11/3/2020,11038.66016,11213.91992,11004.83984,11160.57031,11160.57031,3190710000,11160.57031
IXIC,11/4/2020,11443.76953,11663.30957,11394.20996,11590.78027,11590.78027,3606820000,11590.78027
IXIC,11/5/2020,11816.33008,11924.28027,11784.15039,11890.92969,11890.92969,3823380000,11890.92969
IXIC,11/6/2020,11869.90039,11920.54004,11737.12988,11895.23047,11895.23047,4156030000,11895.23047
IXIC,11/9/2020,12046.66016,12108.07031,11703.49023,11713.78027,11713.78027,5823620000,11713.78027
IXIC,11/10/2020,11622.44043,11665.87012,11424.61035,11553.86035,11553.86035,4712950000,11553.86035
IXIC,11/11/2020,11656.65039,11793.57031,11638.90039,11786.42969,11786.42969,3823270000,11786.42969
IXIC,11/12/2020,11802.5,11847.83984,11666.37012,11709.58984,11709.58984,3862690000,11709.58984
IXIC,11/13/2020,11794.94043,11849.79004,11715.51953,11829.29004,11829.29004,3640680000,11829.29004
IXIC,11/16/2020,11847.11035,11937.71973,11814.88965,11924.12988,11924.12988,4138920000,11924.12988
IXIC,11/17/2020,11913.34961,11950.17969,11852.41016,11899.33984,11899.33984,4122770000,11899.33984
IXIC,11/18/2020,11896.05957,11942.49023,11799.95996,11801.59961,11801.59961,4699160000,11801.59961
IXIC,11/19/2020,11779.04004,11912.62988,11760.98047,11904.70996,11904.70996,5322580000,11904.70996
IXIC,11/20/2020,11892.7002,11935.46973,11852.50977,11854.96973,11854.96973,5319340000,11854.96973
IXIC,11/23/2020,11916.75977,11949.33008,11796.53027,11880.62988,11880.62988,5360830000,11880.62988
IXIC,11/24/2020,11939.33008,12049.87988,11863.4502,12036.79004,12036.79004,6277790000,12036.79004
IXIC,11/25/2020,12053.88965,12114.76953,12020.9502,12094.40039,12094.40039,4425030000,12094.40039
IXIC,11/27/2020,12159.17969,12236.23047,12154.57031,12205.84961,12205.84961,3401890000,12205.84961
IXIC,11/30/2020,12224.25,12244.65039,12027.16016,12198.74023,12198.74023,7693430000,12198.74023
IXIC,12/1/2020,12313.36035,12405.79004,12263.92969,12355.11035,12355.11035,6467180000,12355.11035
IXIC,12/2/2020,12285.75,12360.05957,12217.34961,12349.37012,12349.37012,5150820000,12349.37012
IXIC,12/3/2020,12369.25977,12439.01953,12356.99023,12377.17969,12377.17969,5182100000,12377.17969
IXIC,12/4/2020,12399.32031,12464.23047,12376.44043,12464.23047,12464.23047,5044210000,12464.23047
IXIC,12/7/2020,12461,12536.23047,12460.54981,12519.9502,12519.9502,4741690000,12519.9502
IXIC,12/8/2020,12503.16992,12594.54004,12453.20996,12582.76953,12582.76953,4758170000,12582.76953
IXIC,12/9/2020,12591.69043,12607.13965,12290.78027,12338.9502,12338.9502,5131720000,12338.9502
IXIC,12/10/2020,12247.54981,12431.55957,12214.74023,12405.80957,12405.80957,4470060000,12405.80957
IXIC,12/11/2020,12336.79004,12383.5,12246.76953,12377.87012,12377.87012,4268140000,12377.87012
IXIC,12/14/2020,12447.44043,12543,12432.70996,12440.04004,12440.04004,4458140000,12440.04004
IXIC,12/15/2020,12543.25977,12596.12988,12465.41992,12595.05957,12595.05957,4377950000,12595.05957
IXIC,12/16/2020,12611.04004,12687.32031,12566.37988,12658.19043,12658.19043,4561600000,12658.19043
IXIC,12/17/2020,12730.78027,12765.25,12696.34961,12764.75,12764.75,4994090000,12764.75
IXIC,12/18/2020,12804.92969,12809.59961,12654.59961,12755.63965,12755.63965,7088670000,12755.63965
IXIC,12/21/2020,12596.13965,12751.26953,12525.21973,12742.51953,12742.51953,5156470000,12742.51953
IXIC,12/22/2020,12785.21973,12840.57031,12695.30957,12807.91992,12807.91992,5700760000,12807.91992
IXIC,12/23/2020,12834.94043,12841.91992,12758.66992,12771.11035,12771.11035,7028650000,12771.11035
IXIC,12/24/2020,12791.54004,12833.54981,12767.63965,12804.73047,12804.73047,3305950000,12804.73047
IXIC,12/28/2020,12914.63965,12930.88965,12827.4502,12899.41992,12899.41992,5076340000,12899.41992
IXIC,12/29/2020,12965.38965,12973.33008,12821.95996,12850.21973,12850.21973,4680780000,12850.21973
IXIC,12/30/2020,12906.50977,12924.92969,12857.75977,12870,12870,5292210000,12870
IXIC,12/31/2020,12877.08984,12902.07031,12821.23047,12888.28027,12888.28027,4771390000,12888.28027
000001.SS,1/2/2020,3066.335938,3098.100098,3066.335938,3085.197998,3085.197998,292500,493.6316797
000001.SS,1/3/2020,3089.021973,3093.819092,3074.518066,3083.785889,3083.785889,261500,493.4057422
000001.SS,1/6/2020,3070.908936,3107.202881,3065.309082,3083.407959,3083.407959,312600,493.3452734
000001.SS,1/7/2020,3085.488037,3105.450928,3084.329102,3104.802002,3104.802002,276600,496.7683203
000001.SS,1/8/2020,3094.239014,3094.239014,3059.131104,3066.893066,3066.893066,297900,490.7028906
000001.SS,1/9/2020,3082.639893,3097.329102,3080.131104,3094.88208,3094.88208,243400,495.1811328
000001.SS,1/10/2020,3102.293945,3105.225098,3081.395996,3092.291016,3092.291016,210400,494.7665626
000001.SS,1/13/2020,3091.49292,3115.570068,3075.384033,3115.570068,3115.570068,210600,498.4912109
000001.SS,1/14/2020,3120.666992,3127.168945,3105.60498,3106.820068,3106.820068,230000,497.0912109
000001.SS,1/15/2020,3103.169922,3107.939941,3082.040039,3090.040039,3090.040039,202300,494.4064062
000001.SS,1/16/2020,3095.733887,3096.37207,3070.884033,3074.081055,3074.081055,203400,491.8529688
000001.SS,1/17/2020,3081.464111,3091.951904,3067.25293,3075.496094,3075.496094,190300,492.079375
000001.SS,1/20/2020,3082.113037,3096.311035,3070.47998,3095.787109,3095.787109,210500,495.3259374
000001.SS,1/21/2020,3085.790039,3085.790039,3051.22998,3052.139893,3052.139893,234800,488.3423829
000001.SS,1/22/2020,3038.487061,3069.25293,3006.268066,3060.754883,3060.754883,223900,489.7207813
000001.SS,1/23/2020,3037.951904,3045.041016,2955.345947,2976.528076,2976.528076,272800,476.2444922
000001.SS,2/3/2020,2716.697998,2766.576904,2716.697998,2746.605957,2746.605957,215900,439.4569531
000001.SS,2/4/2020,2685.269043,2786.164063,2685.269043,2783.288086,2783.288086,364000,445.3260938
000001.SS,2/5/2020,2792.371094,2842.74292,2778.864014,2818.087891,2818.087891,309800,450.8940626
000001.SS,2/6/2020,2826.889893,2876.590088,2807.610107,2866.51001,2866.51001,316400,458.6416016
000001.SS,2/7/2020,2858.929932,2875.959961,2838.77002,2875.959961,2875.959961,309500,460.1535938
000001.SS,2/10/2020,2860.499023,2891.8479,2851.050049,2890.488037,2890.488037,294900,462.4780859
000001.SS,2/11/2020,2894.540039,2913.820068,2882.23999,2901.669922,2901.669922,269200,464.2671875
000001.SS,2/12/2020,2895.555908,2926.898926,2892.424072,2926.898926,2926.898926,248700,468.3038282
000001.SS,2/13/2020,2927.144043,2935.406006,2901.24292,2906.073975,2906.073975,274800,464.971836
000001.SS,2/14/2020,2899.865967,2926.943115,2899.573975,2917.008057,2917.008057,250700,466.7212891
000001.SS,2/17/2020,2924.990967,2983.636963,2924.990967,2983.62207,2983.62207,313200,477.3795312
000001.SS,2/18/2020,2981.409912,2990.600098,2960.774902,2984.971924,2984.971924,311700,477.5955078
000001.SS,2/19/2020,2979.521973,2998.271973,2971.822021,2975.4021,2975.4021,315100,476.064336
000001.SS,2/20/2020,2981.879883,3031.371094,2968.445068,3030.154053,3030.154053,345700,484.8246485
000001.SS,2/21/2020,3022.246094,3058.897949,3020.141113,3039.668945,3039.668945,364600,486.3470312
000001.SS,2/24/2020,3027.893066,3042.181885,3007.355957,3031.23291,3031.23291,370400,484.9972656
000001.SS,2/25/2020,2982.070068,3016.946045,2943.717041,3013.050049,3013.050049,441600,482.0880078
000001.SS,2/26/2020,2978.419922,3028.780029,2974.939941,2987.928955,2987.928955,469000,478.0686328
000001.SS,2/27/2020,2992.48999,3009.459961,2980.47998,2991.330078,2991.330078,350500,478.6128125
000001.SS,2/28/2020,2924.641113,2948.125977,2878.543945,2880.303955,2880.303955,401200,460.8486328
000001.SS,3/2/2020,2899.310059,2982.50708,2899.310059,2970.930908,2970.930908,367300,475.3489453
000001.SS,3/3/2020,3006.888916,3026.842041,2976.623047,2992.896973,2992.896973,410100,478.8635157
000001.SS,3/4/2020,2981.805908,3012.003906,2974.35791,3011.666016,3011.666016,353300,481.8665626
000001.SS,3/5/2020,3036.155029,3074.25708,3022.926025,3071.677002,3071.677002,445400,491.4683203
000001.SS,3/6/2020,3039.939941,3052.444092,3029.462891,3034.510986,3034.510986,362100,485.5217578
000001.SS,3/9/2020,2987.180908,2989.205078,2940.714111,2943.291016,2943.291016,414600,470.9265626
000001.SS,3/10/2020,2918.935059,3000.295898,2904.799072,2996.761963,2996.761963,393300,479.4819141
000001.SS,3/11/2020,3001.761963,3010.029053,2968.51709,2968.51709,2968.51709,352500,474.9627344
000001.SS,3/12/2020,2936.016113,2944.465088,2906.283936,2923.486084,2923.486084,307800,467.7577734
000001.SS,3/13/2020,2804.231934,2910.881104,2799.983887,2887.427002,2887.427002,366500,461.9883203
000001.SS,3/16/2020,2897.301025,2898.034912,2784.662109,2789.253906,2789.253906,351900,446.280625
000001.SS,3/17/2020,2796.283936,2826.906982,2715.220947,2779.641113,2779.641113,306100,444.7425781
000001.SS,3/18/2020,2792.322021,2815.874023,2728.756104,2728.756104,2728.756104,291200,436.6009766
000001.SS,3/19/2020,2719.406006,2736.820068,2646.804932,2702.129883,2702.129883,302300,432.3407813
000001.SS,3/20/2020,2727.019043,2751.895996,2702.49292,2745.61792,2745.61792,252000,439.2988672
000001.SS,3/23/2020,2677.590088,2703.330078,2656.5,2660.169922,2660.169922,249800,425.6271875
000001.SS,3/24/2020,2703.019043,2723.406982,2667.133057,2722.437988,2722.437988,257000,435.5900781
000001.SS,3/25/2020,2775.302979,2788.63501,2757.802002,2781.591064,2781.591064,273100,445.0545702
000001.SS,3/26/2020,2761.895996,2788.503906,2753.427979,2764.910889,2764.910889,234100,442.3857422
000001.SS,3/27/2020,2792.983887,2805.548096,2771.756104,2772.202881,2772.202881,240800,443.552461
000001.SS,3/30/2020,2739.718994,2759.099121,2723.053955,2747.214111,2747.214111,239700,439.5542578
000001.SS,3/31/2020,2767.306885,2771.167969,2743.11499,2750.295898,2750.295898,218600,440.0473437
000001.SS,4/1/2020,2743.541016,2773.364014,2731.079102,2734.521973,2734.521973,217300,437.5235157
000001.SS,4/2/2020,2720.228027,2780.637939,2719.904053,2780.637939,2780.637939,217900,444.9020702
000001.SS,4/3/2020,2773.575928,2780.586914,2754.072998,2763.987061,2763.987061,200800,442.2379298
000001.SS,4/7/2020,2806.968018,2823.2771,2801.839111,2820.762939,2820.762939,270200,451.3220702
000001.SS,4/8/2020,2805.916992,2823.214111,2800.295898,2815.368896,2815.368896,243500,450.4590234
000001.SS,4/9/2020,2825.839111,2832.39502,2820.433105,2825.904053,2825.904053,238200,452.1446485
000001.SS,4/10/2020,2827.187012,2833.014893,2789.976074,2796.631104,2796.631104,233500,447.4609766
000001.SS,4/13/2020,2784.5979,2792.891113,2774.081055,2783.048096,2783.048096,177100,445.2876954
000001.SS,4/14/2020,2794.801025,2827.298096,2789.427979,2827.282959,2827.282959,202700,452.3652734
000001.SS,4/15/2020,2826.662109,2829.75,2808.704102,2811.174072,2811.174072,205600,449.7878515
000001.SS,4/16/2020,2798.429932,2823.337891,2796.839111,2819.935059,2819.935059,203000,451.1896094
000001.SS,4/17/2020,2835.558105,2854.959961,2830.021973,2838.495117,2838.495117,245700,454.1592187
000001.SS,4/20/2020,2840.408936,2852.98999,2833.261963,2852.552979,2852.552979,211800,456.4084766
000001.SS,4/21/2020,2842.237061,2842.237061,2808.020996,2827.012939,2827.012939,233200,452.3220702
000001.SS,4/22/2020,2814.065918,2843.97998,2808.481934,2843.97998,2843.97998,217300,455.0367968
000001.SS,4/23/2020,2850.51001,2853.635986,2835.895996,2838.499023,2838.499023,248800,454.1598437
000001.SS,4/24/2020,2834.938965,2834.938965,2802.499023,2808.529053,2808.529053,235200,449.3646485
000001.SS,4/27/2020,2812.241943,2832.666016,2802.958008,2815.495117,2815.495117,210100,450.4792187
000001.SS,4/28/2020,2819.990967,2821.745117,2758.246094,2810.023926,2810.023926,253900,449.6038282
000001.SS,4/29/2020,2801.383057,2831.763916,2800.738037,2822.441895,2822.441895,202100,451.5907032
000001.SS,4/30/2020,2832.384033,2865.590088,2832.384033,2860.082031,2860.082031,242500,457.613125
000001.SS,5/6/2020,2831.633057,2879.262939,2830.654053,2878.139893,2878.139893,249800,460.5023829
000001.SS,5/7/2020,2876.4729,2882.021973,2864.581055,2871.522949,2871.522949,226700,459.4436718
000001.SS,5/8/2020,2882.709961,2903.800049,2879.199951,2895.340088,2895.340088,226800,463.2544141
000001.SS,5/11/2020,2901.570068,2914.280029,2884.379883,2894.800049,2894.800049,225100,463.1680078
000001.SS,5/12/2020,2894.616943,2897.9021,2871.22998,2891.555908,2891.555908,197100,462.6489453
000001.SS,5/13/2020,2882.955078,2900.259033,2875.534912,2898.050049,2898.050049,185100,463.6880078
000001.SS,5/14/2020,2887.058105,2887.058105,2869.183105,2870.342041,2870.342041,197800,459.2547266
000001.SS,5/15/2020,2880.707031,2884.219971,2863.370117,2868.458984,2868.458984,189000,458.9534374
000001.SS,5/18/2020,2872.523926,2889.97998,2862.270996,2875.417969,2875.417969,226000,460.066875
000001.SS,5/19/2020,2897.687012,2900.218994,2887.576904,2898.575928,2898.575928,197200,463.7721485
000001.SS,5/20/2020,2896.466064,2896.466064,2876.177002,2883.738037,2883.738037,210500,461.3980859
000001.SS,5/21/2020,2890.720947,2891.518066,2864.207031,2867.924072,2867.924072,203500,458.8678515
000001.SS,5/22/2020,2863.045898,2863.045898,2808.018066,2813.764893,2813.764893,209100,450.2023829
000001.SS,5/25/2020,2816.240967,2821.498047,2802.465088,2817.969971,2817.969971,172900,450.8751954
000001.SS,5/26/2020,2827.896973,2848.336914,2825.900879,2846.547119,2846.547119,174600,455.447539
000001.SS,5/27/2020,2847.320068,2848.99707,2831.927979,2836.803955,2836.803955,198100,453.8886328
000001.SS,5/28/2020,2838.207031,2861.924072,2820.145996,2846.221924,2846.221924,207500,455.3955078
000001.SS,5/29/2020,2835.583984,2855.375977,2829.626953,2852.351074,2852.351074,206800,456.3761718
000001.SS,6/1/2020,2871.964111,2917.150879,2871.964111,2915.430908,2915.430908,260200,466.4689453
000001.SS,6/2/2020,2916.316895,2926.358887,2909.12793,2921.397949,2921.397949,256100,467.4236718
000001.SS,6/3/2020,2930.391113,2942.76001,2922.660889,2923.371094,2923.371094,255700,467.739375
000001.SS,6/4/2020,2931.837891,2932.968018,2910.751953,2919.250977,2919.250977,226600,467.0801563
000001.SS,6/5/2020,2923.188965,2930.799072,2909.11792,2930.799072,2930.799072,217400,468.9278515
000001.SS,6/8/2020,2941.981934,2950.065918,2934.209961,2937.770996,2937.770996,231100,470.0433594
000001.SS,6/9/2020,2939.534912,2957.118896,2932.938965,2956.112061,2956.112061,209000,472.9779298
000001.SS,6/10/2020,2951.278076,2951.330078,2934.843018,2943.75293,2943.75293,207900,471.0004688
000001.SS,6/11/2020,2939.791016,2952.650879,2912.193115,2920.896973,2920.896973,233700,467.3435157
000001.SS,6/12/2020,2876.802979,2930.254883,2872.616943,2919.740967,2919.740967,236000,467.1585547
000001.SS,6/15/2020,2908.280029,2922.540039,2890.030029,2890.030029,2890.030029,243200,462.4048046
000001.SS,6/16/2020,2912.830078,2931.780029,2909.129883,2931.75,2931.75,223300,469.08
000001.SS,6/17/2020,2932.669922,2936.620117,2919.040039,2935.870117,2935.870117,234700,469.7392187
000001.SS,6/18/2020,2929.879883,2942.899902,2920.110107,2939.320068,2939.320068,258700,470.2912109
000001.SS,6/19/2020,2938.790039,2973.320068,2935.820068,2967.629883,2967.629883,264300,474.8207813
000001.SS,6/22/2020,2966.900879,2983.437988,2959.034912,2965.271973,2965.271973,267900,474.4435157
000001.SS,6/23/2020,2960.887939,2972.403076,2949.846924,2970.620117,2970.620117,225200,475.2992187
000001.SS,6/24/2020,2972.98291,2982.943115,2971.224121,2979.551025,2979.551025,213200,476.728164
000001.SS,6/29/2020,2973.075928,2977.912109,2951.77002,2961.516113,2961.516113,220600,473.8425781
000001.SS,6/30/2020,2965.10498,2990.824951,2965.10498,2984.674072,2984.674072,215000,477.5478515
000001.SS,7/1/2020,2991.180908,3026.186035,2984.983887,3025.980957,3025.980957,273300,484.1569531
000001.SS,7/2/2020,3023.718994,3092.443115,3021.674072,3090.569092,3090.569092,391100,494.4910547
000001.SS,7/3/2020,3103.995117,3152.812988,3103.995117,3152.812988,3152.812988,458800,504.4500781
000001.SS,7/6/2020,3187.839111,3337.271973,3187.839111,3332.881104,3332.881104,643900,533.2609766
000001.SS,7/7/2020,3380.954102,3407.081055,3336.241943,3345.336914,3345.336914,657800,535.2539062
000001.SS,7/8/2020,3337.552002,3421.531006,3327.706055,3403.439941,3403.439941,587100,544.5503906
000001.SS,7/9/2020,3403.48291,3456.971924,3393.637939,3450.593994,3450.593994,620000,552.095039
000001.SS,7/10/2020,3418.935059,3433.108887,3372.50708,3383.322021,3383.322021,556100,541.3315234
000001.SS,7/13/2020,3379.386963,3458.791016,3369.038086,3443.285889,3443.285889,558000,550.9257422
000001.SS,7/14/2020,3435.023926,3451.221924,3366.083008,3414.618896,3414.618896,543200,546.3390234
000001.SS,7/15/2020,3422.077881,3432.450928,3345.749023,3361.303955,3361.303955,492000,537.8086328
000001.SS,7/16/2020,3356.358887,3373.531982,3209.727051,3210.099121,3210.099121,490600,513.6158594
000001.SS,7/17/2020,3214.4021,3252.779053,3181.274902,3214.128906,3214.128906,359700,514.260625
000001.SS,7/20/2020,3243.910889,3314.148926,3220.684082,3314.148926,3314.148926,418600,530.2638282
000001.SS,7/21/2020,3330.547119,3336.678955,3300.572021,3320.89502,3320.89502,359300,531.3432032
000001.SS,7/22/2020,3315.181885,3381.976074,3311.785889,3333.164063,3333.164063,393300,533.3062501
000001.SS,7/23/2020,3306.148926,3336.300049,3257.826904,3325.110107,3325.110107,407000,532.0176171
000001.SS,7/24/2020,3310.64502,3319.126953,3184.965088,3196.768066,3196.768066,427100,511.4828906
000001.SS,7/27/2020,3210.385986,3221.985107,3174.657959,3205.227051,3205.227051,299300,512.8363282
000001.SS,7/28/2020,3226.133057,3245.297119,3208.493896,3227.959961,3227.959961,289400,516.4735938
000001.SS,7/29/2020,3221.988037,3294.552002,3209.98999,3294.552002,3294.552002,324900,527.1283203
000001.SS,7/30/2020,3299.572021,3312.450928,3282.162109,3286.822021,3286.822021,340700,525.8915234
000001.SS,7/31/2020,3280.795898,3333.785889,3261.614014,3310.00708,3310.00708,353800,529.6011328
000001.SS,8/3/2020,3332.183105,3368.103027,3327.677002,3367.966064,3367.966064,407500,538.8745702
000001.SS,8/4/2020,3376.439941,3391.070068,3352.5,3371.689941,3371.689941,442300,539.4703906
000001.SS,8/5/2020,3363.330078,3383.639893,3333.879883,3377.560059,3377.560059,385800,540.4096094
000001.SS,8/6/2020,3380.76001,3392.699951,3334.330078,3386.459961,3386.459961,415300,541.8335938
000001.SS,8/7/2020,3370.587891,3374.133057,3307.712891,3354.034912,3354.034912,403900,536.6455859
000001.SS,8/10/2020,3341.528076,3399.931885,3335.042969,3379.251953,3379.251953,381400,540.6803125
000001.SS,8/11/2020,3379.487061,3409.059082,3336.094971,3340.290039,3340.290039,400500,534.4464062
000001.SS,8/12/2020,3327.49292,3335.729004,3263.264893,3319.266113,3319.266113,378300,531.0825781
000001.SS,8/13/2020,3328.175049,3338.1521,3309.462891,3320.726074,3320.726074,324300,531.3161718
000001.SS,8/14/2020,3315.668945,3362.0271,3302.736084,3360.099121,3360.099121,306000,537.6158594
000001.SS,8/17/2020,3373.9021,3450.898926,3369.374023,3438.801025,3438.801025,434600,550.208164
000001.SS,8/18/2020,3441.934082,3456.720947,3432.639893,3451.089111,3451.089111,380700,552.1742578
000001.SS,8/19/2020,3444.564941,3454.460938,3406.164063,3408.128906,3408.128906,405700,545.300625
000001.SS,8/20/2020,3385.965088,3394.556885,3352.7771,3363.898926,3363.898926,335600,538.2238282
000001.SS,8/21/2020,3380.227051,3393.917969,3358.000977,3380.683105,3380.683105,287500,540.9092968
000001.SS,8/24/2020,3391.113037,3396.565918,3368.025879,3385.637939,3385.637939,266200,541.7020702
000001.SS,8/25/2020,3392.879883,3408.870117,3364.159912,3373.577881,3373.577881,277100,539.772461
000001.SS,8/26/2020,3371.808105,3382.603027,3320.135986,3329.739014,3329.739014,294500,532.7582422
000001.SS,8/27/2020,3333.48999,3351.830078,3312.98999,3350.110107,3350.110107,237100,536.0176171
000001.SS,8/28/2020,3346.289063,3405.876953,3339.648926,3403.806885,3403.806885,271300,544.6091016
000001.SS,8/31/2020,3416.550049,3442.736084,3395.468018,3395.677979,3395.677979,323500,543.3084766
000001.SS,9/1/2020,3389.741943,3410.606934,3381.710938,3410.606934,3410.606934,247000,545.6971094
000001.SS,9/2/2020,3420.468994,3421.395996,3377.210938,3404.802002,3404.802002,261500,544.7683203
000001.SS,9/3/2020,3404.031982,3425.628906,3374.262939,3384.980957,3384.980957,255300,541.5969531
000001.SS,9/4/2020,3336.407959,3360.105957,3328.552002,3355.366943,3355.366943,221600,536.8587109
000001.SS,9/7/2020,3349.917969,3368.245117,3285.633057,3292.591064,3292.591064,260600,526.8145702
